time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2012-04-02T00:00:00Z,5.91,5.97,5.89,5.95,16852300,18829573,NaN,NaN
2012-04-03T00:00:00Z,6.01,6.05,5.97,6.01,16688980,18792149.5,NaN,NaN
2012-04-04T00:00:00Z,5.93,5.97,5.88,5.95,14979570,18287066.5,NaN,NaN
2012-04-05T00:00:00Z,5.87,5.92,5.8,5.86,13473220,18032803.5,NaN,NaN
2012-04-10T00:00:00Z,5.78,5.82,5.76,5.78,9418993,17759465.15,NaN,NaN
2012-04-11T00:00:00Z,5.7,5.73,5.67,5.7,10802200,17204047.15,NaN,NaN
2012-04-12T00:00:00Z,5.67,5.77,5.66,5.68,16507610,17256625.65,NaN,NaN
2012-04-13T00:00:00Z,5.79,5.92,5.76,5.92,26756960,18043990.65,NaN,NaN
2012-04-16T00:00:00Z,5.86,5.91,5.84,5.85,11011120,17788906.65,NaN,NaN
2012-04-17T00:00:00Z,5.88,5.91,5.785,5.79,13573230,16647865.65,NaN,NaN
2012-04-18T00:00:00Z,5.9,5.96,5.88,5.93,10992350,16269493.15,NaN,NaN
2012-04-19T00:00:00Z,5.92,6.03,5.9,6.02,14751100,15948329.65,NaN,NaN
2012-04-20T00:00:00Z,5.97,5.99,5.92,5.98,8199256,15036062.45,NaN,NaN
2012-04-23T00:00:00Z,5.93,5.96,5.91,5.92,4507149,14212432.4,NaN,NaN
2012-04-24T00:00:00Z,5.89,5.89,5.81,5.81,10715550,13989229.4,NaN,NaN
2012-04-26T00:00:00Z,5.85,5.87,5.63,5.68,22002260,14391138.9,NaN,NaN
2012-04-27T00:00:00Z,5.62,5.72,5.6,5.63,14922610,14259725.9,NaN,NaN
2012-04-30T00:00:00Z,5.67,5.73,5.61,5.64,11306260,14301631.4,NaN,NaN
2012-05-01T00:00:00Z,5.65,5.735,5.62,5.68,9859203,13995026.55,NaN,NaN
2012-05-02T00:00:00Z,5.71,5.74,5.6,5.65,13715510,13551771.55,NaN,NaN
2012-05-03T00:00:00Z,5.62,5.66,5.53,5.6,8679996,13143156.35,NaN,NaN
2012-05-04T00:00:00Z,5.55,5.57,5.49,5.53,11034310,12860422.85,NaN,NaN
2012-05-07T00:00:00Z,5.4,5.42,5.17,5.2,15560390,12889463.85,NaN,NaN
2012-05-08T00:00:00Z,5.31,5.4,5.25,5.35,18089880,13120296.85,NaN,NaN
2012-05-09T00:00:00Z,5.42,5.44,5.25,5.33,13101870,13304440.7,NaN,NaN
2012-05-10T00:00:00Z,5.32,5.49,5.31,5.49,11577260,13343193.7,NaN,NaN
2012-05-11T00:00:00Z,5.43,5.47,5.33,5.39,10617650,13048695.7,NaN,NaN
2012-05-14T00:00:00Z,5.44,5.44,5.31,5.34,13781330,12399914.2,NaN,NaN
2012-05-15T00:00:00Z,5.11,5.13,4.99,5.1,28725370,13285626.7,NaN,NaN
2012-05-16T00:00:00Z,4.99,4.99,4.79,4.84,25407090,13877319.7,NaN,NaN
2012-05-17T00:00:00Z,4.87,4.96,4.83,4.91,19811200,14318262.2,NaN,NaN
2012-05-18T00:00:00Z,4.66,4.7,4.44,4.66,41794820,15670448.2,NaN,NaN
2012-05-21T00:00:00Z,4.7,4.76,4.51,4.73,24359350,16478452.9,NaN,NaN
2012-05-22T00:00:00Z,4.89,4.94,4.8,4.8,18696870,17187938.95,NaN,NaN
2012-05-23T00:00:00Z,4.74,4.77,4.55,4.56,25194090,17911865.95,NaN,NaN
2012-05-24T00:00:00Z,4.57,4.635,4.43,4.48,23105680,17967036.95,NaN,NaN
2012-05-25T00:00:00Z,4.5,4.53,4.29,4.31,38110580,19126435.45,NaN,NaN
2012-05-28T00:00:00Z,4.4,4.56,4.37,4.55,26084740,19865359.45,NaN,NaN
2012-05-29T00:00:00Z,4.55,4.9,4.49,4.89,34175530,21081175.8,NaN,NaN
2012-05-30T00:00:00Z,4.91,4.94,4.81,4.83,21963040,21493552.3,NaN,NaN
2012-05-31T00:00:00Z,4.63,4.745,4.57,4.62,45237460,23321425.5,NaN,NaN
2012-06-01T00:00:00Z,4.56,4.72,4.52,4.57,18416340,23690527,NaN,NaN
