time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2018-04-30T23:00:00Z,5.98,5.98,5.84,5.93,717109,1208541.4,1291415358,213083365
2018-05-01T23:00:00Z,5.96,5.99,5.92,5.95,443948,1143549.8,1295770887,213083365
2018-05-02T23:00:00Z,5.96,6.2,5.89,6.2,786834,983475.95,1350215043,213083365
2018-05-03T23:00:00Z,6.2,6.29,6.12,6.17,747459,945034.5,1343681803,213083365
2018-05-06T23:00:00Z,6.21,6.37,6.21,6.3,1132161,901305.45,1371992789,213083365
2018-05-07T23:00:00Z,6.31,6.48,6.245,6.45,712722,897654.25,1404659200,213083365
2018-05-08T23:00:00Z,6.47,7.03,6.46,6.98,1454490,904274.1,1520080858,213083365
2018-05-09T23:00:00Z,7.07,7.32,6.85,7,1454210,852547.55,1524436386,213083365
2018-05-10T23:00:00Z,7,7.03,6.6,6.84,766963,776541.8,1489592159,213083365
2018-05-13T23:00:00Z,6.85,6.98,6.85,6.96,466059,752175.65,1515725329,213083365
2018-05-14T23:00:00Z,7.16,7.68,7.16,7.45,3130223,885455.9,1622435827,213083365
2018-05-15T23:00:00Z,7.5,7.51,7.03,7.25,1743474,942895.15,1578880543,213083365
2018-05-16T23:00:00Z,7.27,7.5,7.19,7.27,1306359,959133.5,1583236071,213083365
2018-05-17T23:00:00Z,7.27,7.35,7.06,7.07,694833,960236.8,1539680787,213083365
2018-05-20T23:00:00Z,7.07,7.17,7.02,7.04,786979,969012.05,1533147443,213083365
2018-05-21T23:00:00Z,7.1,7.36,6.9,7.17,1808029,1007617.35,1561458429,213083365
2018-05-22T23:00:00Z,7.19,7.2,7.06,7.2,717945,1026442.9,1567991670,213083365
2018-05-23T23:00:00Z,7.28,7.58,7.25,7.42,2551701,1118039.2,1615902586,213083365
2018-05-24T23:00:00Z,7.5,7.725,7.4,7.68,1543933,1170057.55,1672524455,213083365
2018-05-27T23:00:00Z,7.71,7.83,7.65,7.7,1139188,1205230.95,1676879983,213083365
2018-05-28T23:00:00Z,7.75,7.9,7.73,7.79,1098229,1224286.95,1696479913,213083365
2018-05-29T23:00:00Z,7.75,7.78,7.38,7.4,1367064,1270442.75,1611547058,213083365
2018-05-30T23:00:00Z,7.48,7.82,7.48,7.82,1822682,1322235.15,1703013257,213083365
2018-05-31T23:00:00Z,7.8,8.11,7.62,7.7,1478917,1358808.05,1676879983,213083365
2018-06-03T23:00:00Z,7.9,8.15,7.8,8.15,1253404,1364870.2,1774879424,213083365
2018-06-04T23:00:00Z,8.4,8.78,8.31,8.54,2326679,1445568.05,1859812383,213083365
2018-06-05T23:00:00Z,8.54,8.62,7.74,8.15,3733652,1559526.15,1774879424,213083365
2018-06-06T23:00:00Z,8.26,8.28,7.8,8.18,1233713,1548501.3,1781412872,213083365
2018-06-07T23:00:00Z,8.2,8.47,8,8.36,2311117,1625709,1820612523,213083365
2018-06-11T23:00:00Z,8.45,8.6,8.375,8.44,1793412,1692076.65,1838034636.9999998,213083365
2018-06-12T23:00:00Z,8.46,8.55,8.41,8.43,1145450,1592838,1835857029,213083365
2018-06-13T23:00:00Z,8.45,9.08,8.41,9.08,2287478,1620038.2,1977411753,213083365
2018-06-14T23:00:00Z,9.15,9.47,9.09,9.12,7692899,1939365.2,1986122810,213083365
2018-06-17T23:00:00Z,9.18,9.18,8.68,8.9,1264673,1967857.2,1938211894,213083365
2018-06-18T23:00:00Z,8.95,9,8.7,8.8,1203052,1988660.85,1916434356,213083365
2018-06-19T23:00:00Z,8.84,8.94,8.7,8.81,1233112,1959915,1918612172,213083365
2018-06-20T23:00:00Z,9.07,9.17,8.93,8.98,1380780,1993056.75,1955634007,213083365
2018-06-21T23:00:00Z,8.97,8.98,8.56,8.72,1225666,1926755,1899012242,213083365
2018-06-24T23:00:00Z,8.74,8.92,8.65,8.87,812350,1890175.85,1931678653.0000002,213083365
2018-06-25T23:00:00Z,8.8,8.85,8.64,8.76,726213,1869527.1,1907723299,213083365
2018-06-26T23:00:00Z,8.75,8.97,8.73,8.94,825663,1855898.8,1946922950,213083365
2018-06-27T23:00:00Z,8.91,8.92,8.49,8.59,973755,1836233.35,1870701256,213083365
2018-06-28T23:00:00Z,8.97,9.520001,8.915,9.35,3454051,1917801.8,2036211541.9999998,216205000
2018-07-01T23:00:00Z,9.42,9.770001,9.42,9.55,1650001,1926356,2079766825.0000005,216205000
2018-07-02T23:00:00Z,9.65,9.87,9.26,9.44,1434311,1935401.35,2055811264,216205000
2018-07-03T23:00:00Z,9.41,9.98,9.09,9.91,1853362,1911735.5,2158166336,216205000
2018-07-04T23:00:00Z,10.08,10.08,9.73,9.92,1194539,1784779.85,2160344152,216205000
2018-07-05T23:00:00Z,9.95,10.13,9.8,9.95,1172641,1781726.25,2166877393,216205000
2018-07-08T23:00:00Z,10,10.35,9.89,10.25,1414006,1736870.7,2232210423,216205000
2018-07-09T23:00:00Z,10.35,10.67,10.31,10.4,1894696,1741934.9,2264876833,216205000
2018-07-10T23:00:00Z,10.43,10.55,10.3,10.4,1285223,1748923.55,2264876833,216205000
2018-07-11T23:00:00Z,10.5,10.97,10.45,10.85,1646554,1716877.35,2362876482,216205000
2018-07-12T23:00:00Z,11.07,11.4,10.94,10.98,2074322,1435948.5,2391187260,216205000
2018-07-15T23:00:00Z,11.01,11.11,10.6,10.75,1796733,1462551.5,2341098736,216205000
2018-07-16T23:00:00Z,10.65,10.74,10.36,10.44,1110609,1457929.35,2273587890,216205000
